dataset	n	mode	k	topk	maxlen	rank	pattern	support	sha256
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	14	(4,3,1,2)	216.070357210407	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	15	(3,4,2,1)	205.647911729867	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	16	(1,3,2,4)	158.235493400641	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	17	(5,4,3,2,1)	155.717767349658	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	18	(4,2,3,1)	145.512744500285	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	19	(1,2,3,4,5,6)	136.561157861861	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	20	(1,3,4,2)	131.185223299476	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	21	(2,1,3,4,5)	130.573266436350	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	22	(1,2,3,5,4)	130.469361482924	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	23	(1,4,3,2)	129.634124457838	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	24	(4,2,1,3)	124.743685273175	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	25	(3,1,2,4)	119.043624930837	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	26	(2,4,3,1)	117.053609802855	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	27	(3,2,1,4)	112.538610517823	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	28	(5,4,3,1,2)	111.811234617123	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	29	(2,1,4,3)	100.598712681167	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	30	(4,1,2,3)	95.014969245542	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	31	(4,5,3,2,1)	93.637461000293	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	32	(3,4,1,2)	92.124552367552	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	33	(1,3,2,4,5)	82.156399776349	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	34	(1,4,2,3)	80.418724653370	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	35	(1,2,4,3,5)	79.921926729636	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	36	(2,3,4,1)	77.011325535157	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	37	(2,3,1,4)	76.896233385564	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	38	(4,1,3,2)	74.593658991786	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	39	(1,2,3,4,5,6,7)	71.581087343147	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	40	(5,3,4,2,1)	70.723388183712	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
DB1_Amazon.txt	5842	tk-no-pdub	0.00017117425539198904	50	12	41	(1,2,3,4,6,5)	70.619730343313	d0c15569482c9c684202e60d14a40deabe2a88da1601241cbc466ec68c5a6abd
